"CODIGO";"CODIGOTIPOCONTA";"CODIGOAREA";"DESCRICAO";"EMAIL";"NUMERO";"ATIVO";"USUARIO";"DHMODIFICACAO"
"2994,000000";"10,000000";"null";"Suplementação Programa Parque Computacional - SIBI";"";"1";"S";"NUNO";"24/04/2012 09:18"
"2996,000000";"11,000000";"null";"ZDG - PROF. SUELI ANGELO FURLAN  T.F. 50492945 (ORÇAMENTO)";"";"1";"S";"NUNO";"05/04/2013 11:29"
"2997,000000";"10,000000";"null";"Devolução de Saldo - Convênios";"";"1";"S";"NUNO";"25/04/2012 09:04"
"2998,000000";"11,000000";"null";"ZDLCV - PROF. SIMONE CAPUTO GOMES T.F. 50511044 (ORÇAMENTO)";"";"1";"S";"NUNO";"24/07/2012 13:48"
"2999,000000";"11,000000";"null";"ZDLM - PROF. MARIA CECILIA CASINI T.F. 50599589 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:43"
"3000,000000";"11,000000";"null";"ZDLO - PROF. LUIS SERGIO KRAUSZ T.F. 50512148 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:45"
"3001,000000";"11,000000";"null";"ZDH - PROF. VERA LUCIA FERLINI T.F. 50504048 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:35"
"3002,000000";"11,000000";"null";"ZDH - EXCURSSÕES DIDÁTICAS 1 SEMESTRE 2012 (ORÇAMENTO)";"";"1";"S";"NUNO";"25/09/2012 16:19"
"3003,000000";"11,000000";"null";"ZDLCV - PROF. RITA CHAVES VERBA APOIO EVENTO (ORÇAMENTO)";"";"1";"S";"NUNO";"26/04/2013 11:00"
"3004,000000";"11,000000";"null";"ZDTLLC - PROF. JORGE DE ALMEIDA VERBA APOIO EVENTO (ORÇAMENTO)";"";"1";"S";"NUNO";"24/07/2012 13:49"
"3005,000000";"11,000000";"null";"ZDH - PROF. MAURICIO CARDOSO T.F. 50517565 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/06/2012 11:11"
"3006,000000";"11,000000";"null";"ZDLCV - PROF. MARIA CÉLIA HERNANDES VERBA APOIO EVENTO 2012 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/04/2013 10:57"
"3007,000000";"11,000000";"null";"ZDG - PROF. GLÓRIA DA ANUNCIAÇÃO VERBA APOIO EVENTO 2012 (ORÇAMENTO)";"";"1";"S";"NUNO";"10/12/2012 14:50"
"3008,000000";"11,000000";"null";"ZDLM - PROF. JOSÉ DA SILVA SIMÕES - VERBA PRÓ-EVE (ORÇAMENTO)";"";"1";"S";"NUNO";"24/07/2012 13:47"
"3009,000000";"11,000000";"null";"ZDG - PROF. GLÓRIA DA ANUNCIAÇÃO - VERBA PRÓ-EVE (ORÇAMENTO)";"";"1";"S";"NUNO";"10/12/2012 14:58"
"3010,000000";"11,000000";"null";"ZDCP - PROF. FERNANDO MAGALHÃES LIMONGI T.F. 50533501 (ORÇAMENTO)";"";"1";"S";"NUNO";"16/12/2014 13:44"
"3011,000000";"11,000000";"null";"ZDF - PROF. JOSÉ CARLOS ESTEVÃO T.F. 50533560 (ORÇAMENTO)";"";"1";"S";"NUNO";"18/05/2012 15:13"
"3012,000000";"11,000000";"null";"ZDS - PROF. SERGIO MICELLI PESSOA BARROS T.F. 50549106 (ORÇAMENTO)";"";"1";"S";"NUNO";"11/12/2014 10:56"
"3013,000000";"11,000000";"null";"ZDLCV - PROF. ADRIANO MACHADO RIBEIRO VERBA APOIO EVENTO (ORÇAMENTO)";"";"1";"S";"NUNO";"26/04/2013 10:53"
"3014,000000";"11,000000";"null";"ZDLCV - PROF. MARCIA SANTOS DUARTE VERBA APOIO EVENTO (EVENTO)";"";"1";"S";"NUNO";"26/10/2012 16:02"
"3015,000000";"11,000000";"null";"ZDS - PROF. ANTONIO FLAVIO PIERUCCI T.F. 50550902 (ORÇAMENTO)";"";"1";"S";"NUNO";"11/12/2014 10:54"
"3016,000000";"11,000000";"null";"ZDTLLC - PROF. ROBERTO ZULAR T.F. 50558342 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/06/2012 13:18"
"3017,000000";"11,000000";"null";"ZDH - PROF. ZILDA MARCIA GRICOLLI IOKOI T.F. 50561726 (ORÇAMENTO)";"";"1";"S";"NUNO";"11/12/2014 10:52"
"3018,000000";"11,000000";"null";"ZDA - PROF. BEATRIZ PERRONE MOISÉS T.F. 50561726 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/04/2013 11:09"
"3019,000000";"11,000000";"null";"ZDH - PROF. JOSÉ GERALDO VINCI MORAES T.F. 50561726 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:09"
"3020,000000";"11,000000";"null";"ZDF - PROF. PEDRO PAULO GARRIDO PIMENTA T.F. 50561726 (ORÇAMENTO)";"";"1";"S";"NUNO";"25/09/2012 16:23"
"3021,000000";"11,000000";"null";"ZNUPRI - PROF. RAFAEL ANTONIO DUARTE VILLA T.F. 50561726 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 11:18"
"3023,000000";"11,000000";"null";"ZDH - PROF. GABRIELA PELLEGRINO SOARES T.F. 50571187 (ORÇAMENTO)";"";"1";"S";"NUNO";"24/07/2012 13:36"
"3024,000000";"11,000000";"null";"ZDA - PROF. ANA LUCIA P. SCHRITZMEYER TF 50589825 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:03"
"3025,000000";"11,000000";"null";"ZDS - PROF. BRASILIO JOÃO SALLUM JR. TF 50590386 (ORÇAMENTO)";"";"1";"S";"NUNO";"13/04/2015 10:02"
"3026,000000";"11,000000";"null";"ZSVASENG- EMBAIXADORES 2012 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:18"
"3027,000000";"11,000000";"null";"ZDA - PROF. JOHN COWART DAWSEY T.F. 50595183 (ORÇAMENTO)";"";"1";"S";"NUNO";"03/01/2014 10:34"
"3028,000000";"11,000000";"null";"ZDL - PROF. DIANA LUZ PESSOA BARROS T.F. 50602848 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"27/08/2012 14:50"
"3029,000000";"11,000000";"null";"ZSVASENG SALDO 2008/2010 - PRÓ-LAB (ORÇAMENTO)";"";"1";"S";"NUNO";"11/12/2014 10:59"
"3030,000000";"11,000000";"null";"ZSVASENG - PRO-LAB - SALDO 2008/2010 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"01/12/2014 14:28"
"3031,000000";"11,000000";"null";"ZDG - PROF. LUIS ANTONIO BITTAR T.F. 50594705 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"24/07/2012 13:50"
"3032,000000";"11,000000";"null";"ZDH - PROF. IRIS KANTOR T.F. 50607122 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"27/05/2013 10:02"
"3033,000000";"11,000000";"null";"ZDCP - PROF. RAFAEL ANTONIO DUARTE T.F. 50611103 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:28"
"3034,000000";"11,000000";"null";"ZDG - PROF. SANDRA LECIONI T.F. 50611081 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"24/07/2012 13:49"
"3035,000000";"11,000000";"null";"ZDLO - PROF. SUZANA SCHWARTS T.F. 50611162 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"27/08/2012 14:52"
"3036,000000";"11,000000";"null";"ZDLM - PROF. LENITA MARIA RIMOLI ESTEVES T.F. 50611146 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"26/06/2012 13:22"
"3037,000000";"11,000000";"null";"ZDH - PROF. RAFAEL DE BIVAR MARQUESE T.F. 50611120 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"27/08/2012 14:48"
"3038,000000";"11,000000";"null";"ZDH - PROF. MARINA DE MELO E SOUZA T.F. 50614986 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"26/10/2012 16:24"
"3039,000000";"11,000000";"null";"ZDH - PROF. MARCELO CANDIDO DA SILVA T.F. 50625546 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"26/10/2012 16:23"
"3040,000000";"11,000000";"null";"ZAUXÍLIO A ALUNOS - PRPG - 2012 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"26/10/2012 16:20"
"3041,000000";"11,000000";"null";"ZDLO - PROF. JUNKO OTA T.F. 50637587 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"27/08/2012 14:52"
"3042,000000";"11,000000";"null";"ZDCP - PROF. ROGÉRIO BASTOS ARANTES T.F. 50637528 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"26/10/2012 16:21"
"3043,000000";"11,000000";"null";"ZDH - PROF. ANA PAULA MEGIANI T.F. 50654007 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/07/2013 09:52"
"3044,000000";"11,000000";"null";"ZDH - PROF. ZILDA MARCIA IOKOI T.F. 50652640 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"27/08/2012 14:49"
"3045,000000";"11,000000";"null";"ZDH - PROF. MARCIA REGINA BARROS T.F.50652721 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"25/09/2012 16:33"
"3046,000000";"11,000000";"null";"ZDLM - PROF. GILIOLA MAGGIO T.F. 50652969 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"13/10/2014 16:27"
"3047,000000";"11,000000";"null";"ZDLM - PROF. ELIANE GOUVEA LOSADA T.F. 50652942 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"24/07/2012 13:42"
"3048,000000";"11,000000";"null";"ZDLM - PROF. ELIANE GOUVEA LOUSADA T.F. 50652900 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"27/08/2012 14:50"
"3049,000000";"11,000000";"null";"ZDG - PROF. MANOEL FERNANDES SOUSA NETO T.F. 50652985 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"29/10/2013 15:14"
"3050,000000";"11,000000";"null";"ZDG - PROF. GLÓRIA DA ANUNCIAÇÃO ALVES T.F. 50652624 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"06/10/2014 15:50"
"3051,000000";"11,000000";"null";"ZDG - PROF. JULIO CESAR SUZUKI T.F. 50652802 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"28/08/2013 10:03"
"3052,000000";"11,000000";"null";"ZDG - PROF. MARIA ELISA SIQUEIRA SILVA T.F. 50653043 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"27/08/2012 14:47"
"3053,000000";"11,000000";"null";"ZDG - PROF. MARIA ELISA SIQUEIRA SILVA T.F. 50653000 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"26/06/2012 13:20"
"3054,000000";"11,000000";"null";"ZDG - PROF. EMERSON GALVANI T.F. 50652861 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"24/07/2012 13:41"
"3055,000000";"11,000000";"null";"ZDLM - PROF. LAURA PATRICIA IZARRA T.F. 50656565 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:43"
"3056,000000";"11,000000";"null";"ZDLM - PROF. MÔNICA FERREIRA MAYRINK VERBA PRÓ-EVE (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"27/05/2013 10:03"
"3057,000000";"11,000000";"null";"ZDA - PROF. JOSÉ GUILHERME C. MAGNANI - APOIO A EVENTOS (ORÇAMENTO)";"";"1";"S";"NUNO";"06/05/2014 15:15"
"3058,000000";"11,000000";"null";"ZDLCV - PROF. VALÉRIA GIL CONDÉ - APOIO A EVENTOS (ORÇAMENTO)";"";"1";"S";"NUNO";"26/04/2013 11:04"
"3060,000000";"11,000000";"null";"ZSVASENG- PRÓ-INFO (ORÇAMENTO)";"";"1";"S";"NUNO";"08/05/2014 10:06"
"3061,000000";"11,000000";"null";"ZDLO - PROF. LEIKO MATSUBARA MORALES T.F. 50699922 (ORÇAMENTO)";"";"1";"S";"NUNO";"10/12/2012 15:10"
"3062,000000";"11,000000";"null";"ZDLCV - PROF. RICARDO CUNHA LIMA T.F. 50699949 (ORÇAMENTO)";"";"1";"S";"NUNO";"24/07/2012 13:45"
"3063,000000";"11,000000";"null";"ZDS - PROF. RICARDO MUSSE T.F. 50699965 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:46"
"3064,000000";"11,000000";"null";"ZDG - PROF. LUIS ANTONIO BITTAR T.F. 50699345 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:06"
"3065,000000";"11,000000";"null";"ZDA - PROF. JOHN COWART DAWSEY T.F. 50695366 (ORÇAMENTO)";"";"1";"S";"NUNO";"24/07/2012 13:50"
"3066,000000";"11,000000";"null";"ZDF - PROF. CAETANO ERNESTO PLASTINO T.F. 50713429 (ORÇAMENTO)";"";"1";"S";"NUNO";"01/12/2014 14:34"
"3067,000000";"11,000000";"null";"ZDH - PROF. MARCOS FRANCISCO NAPOLITANO T.F. 50707461 (ORÇAMENTO)";"";"1";"S";"NUNO";"24/07/2012 13:47"
"3068,000000";"11,000000";"null";"ZDS - CADERNO CERU T.F. 50709120  (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 10:14"
"3069,000000";"11,000000";"null";"ZDG - PROF. EMERSON GALVANI T.F. 50710349 (ORÇAMENTO)";"";"1";"S";"NUNO";"10/12/2012 14:49"
"3070,000000";"11,000000";"null";"ZDL - PROF. FELIPE VENANCIO BARBOSA T.F. 50708506 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/04/2013 11:17"
"3071,000000";"11,000000";"null";"ZDS - PROF. ANA PAULA BELEM T.F. 50708506 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 11:15"
"3072,000000";"11,000000";"null";"ZSVCEXU - VI FEIRA DAS PROFISSÕES VERBA PRÓ-EVE (ORÇAMENTO)";"";"1";"S";"NUNO";"25/09/2012 16:31"
"3073,000000";"11,000000";"null";"ZDLCV - PROF. VALÉRIA GIL CONDÉ VERBA PRÓ-EVE (ORÇAMENTO)";"";"1";"S";"NUNO";"07/10/2014 14:19"
"3074,000000";"11,000000";"null";"ZDA - PROF. VAGNER GONÇALVES SILVA VERBA PRÓ-EVE (ORÇAMENTO)";"";"1";"S";"NUNO";"29/10/2013 14:59"
"3075,000000";"11,000000";"null";"ZDH - PROF. ANA PAULA MEGIANI T.F. 50720522 (ORÇAMENTO)";"";"1";"S";"NUNO";"06/05/2014 15:18"
"3077,000000";"11,000000";"null";"ZDG - PROF. JULIO CESAR SUZUKI T.F. 50712929 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/04/2013 11:11"
"3078,000000";"11,000000";"null";"ZDH - PROF. PEDRO LUIS PUNTONI T.F. 50712929 (ORÇAMENTO)";"";"1";"S";"NUNO";"28/08/2013 09:55"
"3079,000000";"11,000000";"null";"ZDL - PROF. RONALD BELINE MENDES T.F. 50712929 (ORÇAMENTO)";"";"1";"S";"NUNO";"13/10/2014 16:42"
"3080,000000";"11,000000";"null";"ZDL - PROF. EVANI CARVALHO VIOTTI T.D. 50721448 (ORÇAMENTO)";"";"1";"S";"NUNO";"13/10/2014 16:41"
"3081,000000";"11,000000";"null";"ZDLCV - PROF. MARIA CÉLIA HERNANDES T.F. 50716703 (ORÇAMENTO)";"";"1";"S";"NUNO";"24/07/2012 13:40"
"3082,000000";"11,000000";"null";"ZDH - PROF. MAURICIO CARDOSO - VERBA PRÓ-EVE (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:12"
"3083,000000";"11,000000";"null";"ZDS - PROF. BRASILIO SALLUM JUNIOR T.F. 50745142 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:17"
"3084,000000";"11,000000";"null";"ZDLCV - PROF. LUIS ANTONIO DA SILVA T.F. 50745185 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:41"
"3085,000000";"11,000000";"null";"ZDH - PROF. SARAH ALBIERI T.F. 50745282 (ORÇAMENTO)";"";"1";"S";"NUNO";"24/07/2012 13:41"
"3086,000000";"11,000000";"null";"ZDH - PROF. JOSE ANTONIO VASCONCELOS T.F. 50745240 (ORÇAMENTO)";"";"1";"S";"NUNO";"10/12/2012 15:01"
"3087,000000";"11,000000";"null";"ZDH - PROF. MARIA LUIZA TUCCI CARNEIRO T.F. 50745266 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:11"
"3088,000000";"11,000000";"null";"ZDH - PROF. MARCELO CANDIDO T.F. 50745223 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:10"
"3092,000000";"11,000000";"null";"ZDCP - PROF. ROGERIO BASTOS ARANTES T.F. 50745061 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:05"
"3093,000000";"11,000000";"null";"ZDCP - PROF. ROGERIO BASTOS ARANTES T.F. 50745100 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:27"
"3094,000000";"11,000000";"null";"ZDCP - PROF. ROGERIO BASTOS ARANTES T.F. 50745126 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:06"
"3095,000000";"11,000000";"null";"ZDH - PROF. ROBERT SEAN PURDY T.F. 50747889 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:13"
"3096,000000";"11,000000";"null";"ZDH - PROF. SARAH ALBIERI T.F. 50747862 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:33"
"3097,000000";"11,000000";"null";"ZDF - PROF. JOÃO VERGILIO CUTER T.F. 50751347 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:27"
"3098,000000";"11,000000";"null";"ZDLCV - PROF. MARCIA SANTOS DUARTE OLIVEIRA T.F. 50752580 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:26"
"3099,000000";"11,000000";"null";"ZDL - PROF. JAIRO MORAIS NUNES T.F. 50755822 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:25"
"3100,000000";"11,000000";"null";"ZDF - PROF. MARCO ANTONIO ZINGANO T.F. 50752602 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:23"
"3101,000000";"11,000000";"null";"ZDLCV - PROF. JOSÉ EDUARDO S. LOHNER - VERBA DPTO. (ORÇAMENTO)";"";"1";"S";"NUNO";"26/04/2013 10:56"
"3102,000000";"11,000000";"null";"ZDLCV - PROF. MARCIA SANTOS DUARTE OLIVEIRA VERBA PRÓ-EVE (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:15"
"3103,000000";"37,000000";"null";"Monitores Bolsistas - Renda Industrial (juno)";"";"1";"S";"ALE_VIOTTO";"16/07/2012 15:09"
"3104,000000";"11,000000";"null";"ZDH - PROF. MARIA LUIZA MARCILIO T.F. 50778660 (ORÇAMENTO)";"";"1";"S";"NUNO";"10/12/2012 15:03"
"3105,000000";"11,000000";"null";"ZDLO - PROF. KOICHI MORI - VERBA PRO-EVE (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:45"
"3106,000000";"11,000000";"null";"ZDS - PROF. NADYA ARAÚJO GUIMARÃES T.F. 50782064 (ORÇAMENTO)";"";"1";"S";"NUNO";"10/12/2012 14:55"
"3107,000000";"11,000000";"null";"ZDTLLC - PROF. CLEUSA RIOS P. PASSOS - APOIO A EVENTOS (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:03"
"3108,000000";"11,000000";"null";"ZDLM - PROF. MÔNICA FERREIRA T.F. 50788062 - VERBA PRÓ-INT (ORÇAMENTO)";"";"1";"S";"NUNO";"25/09/2012 16:29"
"3109,000000";"11,000000";"null";"ZDCP - PROF. AMANCIO JORGE OLIVEIRA T.F. 50794984 (ORÇAMENTO)";"";"1";"S";"NUNO";"28/08/2013 09:42"
"3110,000000";"11,000000";"null";"ZDLM - PROF. SANDRA VASCONCELOS T.F. 50795107 (ORÇAMENTO)";"";"1";"S";"NUNO";"06/05/2014 15:22"
"3111,000000";"37,000000";"null";"Monitores Bolsistas - Núcleos (juno)";"";"1";"S";"ALE_VIOTTO";"19/07/2012 16:53"
"3112,000000";"11,000000";"null";"ZDH - PROF. MARCOS FRANCISCO NAPOLITANO T.F. 50813067 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:24"
"3113,000000";"11,000000";"null";"ZDLCV - PROF. LILIAN JACOTO - VERBA APOIO DLCV (ORÇAMENTO)";"";"1";"S";"NUNO";"26/04/2013 10:57"
"3114,000000";"11,000000";"null";"ZPURE - PROJETO DE ILUMINAÇÃO (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"26/04/2013 11:25"
"3115,000000";"11,000000";"null";"ZSVCEXU - VI FEIRA DAS PROFISSÕES - 50825146 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:18"
"3116,000000";"11,000000";"null";"ZDLCV - PROF. LILIAN JACOTO T.F. 50841567 (ORÇAMENTO)";"";"1";"S";"NUNO";"25/09/2012 16:27"
"3118,000000";"11,000000";"null";"ZDCP - PROF. ROGERIO BASTOS ARANTES T.F. 51841206 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:05"
"3119,000000";"11,000000";"null";"ZDH - PROF. CARLOS ALBERTO NOGUEIRA T.F. 50841184 (ORÇAMENTO)";"";"1";"S";"NUNO";"25/09/2012 16:25"
"3120,000000";"11,000000";"null";"ZDLM - PROF. PABLO GASPARINI T.F. 50841125 (ORÇAMENTO)";"";"1";"S";"NUNO";"25/09/2012 16:30"
"3121,000000";"11,000000";"null";"ZDLM - PROF. VERONIQUE DAHLET T.F. 50841044 (ORÇAMENTO)";"";"1";"S";"NUNO";"25/09/2012 16:30"
"3122,000000";"11,000000";"null";"ZDH - PROF. RODRIGO RICUPERO T.F. 50841303 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/05/2013 09:55"
"3123,000000";"11,000000";"null";"ZDLCV - PROF. VALERIA GIL CONDE T.F. 50841249 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:16"
"3124,000000";"11,000000";"null";"ZDH - PROF. CARLOS PRADO BACELLAR T.F. 50841583 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/04/2013 11:13"
"3125,000000";"11,000000";"null";"ZDLCV - PROF. BENJAMIN ABDALA JUNIOR T.F. 50849240 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:40"
"3126,000000";"11,000000";"null";"ZDLCV - PROF. LUIZ ANTONIO DA SILVA T.F. 50849789 (ORÇAMENTO)";"";"1";"S";"NUNO";"10/12/2012 15:07"
"3127,000000";"11,000000";"null";"ZDLCV - PROF. PAULO MOTTA OLIVEIRA T.F. 50849860 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/05/2013 09:57"
"3128,000000";"11,000000";"null";"ZDLCV - PROF. IEDA MARIA ALVES T.F. 50850264 (ORÇAMENTO)";"";"1";"S";"NUNO";"25/09/2012 16:27"
"3129,000000";"11,000000";"null";"ZDH - PROF. JOÃO PAULO PIMENTA T.F. 50849223 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:31"
"3130,000000";"11,000000";"null";"ZDLM - PROF. JULIANA PEREZ - APOIO A EVENTOS (ORÇAMENTO)";"";"1";"S";"NUNO";"06/05/2014 15:21"
"3131,000000";"11,000000";"null";"ZDCP - PROF. EDUARDO CESAR LEÃO T.F. 50869887 (ORÇAMENTO)";"";"1";"S";"NUNO";"28/08/2013 09:50"
"3132,000000";"11,000000";"null";"ZDLM - PROF. LAURA PATRICIA IZARRA T.F. 50877022 (ORÇAMENTO)";"";"1";"S";"NUNO";"10/12/2012 14:53"
"3133,000000";"37,000000";"null";"Orçamento - Projetos 857 (juno)";"";"1";"S";"ALE_VIOTTO";"04/02/2020 14:25"
"3134,000000";"11,000000";"null";"ZDCP - PROF. ELIZABETH BALBACHEVSKI T.F. 50889365 (ORÇAMENTO)";"";"1";"S";"NUNO";"10/12/2012 14:49"
"3135,000000";"11,000000";"null";"ZDLCV - PROF. ADMA FADUL MUHANA TF 50896183 (ORÇAMENTO)";"";"1";"S";"NUNO";"27/08/2012 14:38"
"3136,000000";"11,000000";"null";"ZDH - PROF. MARCIA REGINA BARROS T.F. 50897082 (ORÇAMENTO)";"";"1";"S";"NUNO";"25/09/2012 16:25"
"3137,000000";"11,000000";"null";"ZDLCV - PROF. LILIAN JACOTO TF 50892200 (ORÇAMENTO)";"";"1";"S";"NUNO";"25/09/2012 16:18"
"3138,000000";"11,000000";"null";"ZDLCV - PROF. ANNIE GISELE FERNANDES TF 50891920 (ORÇAMENTO)";"";"1";"S";"NUNO";"25/09/2012 16:17"
"3139,000000";"11,000000";"null";"ZDA - PROF. KABENGELE MUNANGA TF 50893346 (ORÇAMENTO)";"";"1";"S";"NUNO";"26/10/2012 16:04"
"3140,000000";"11,000000";"null";"ZDH - PROF. VERA FERLINI TF. 50906260 (ORÇAMENTO)";"";"1";"S";"NUNO";"10/12/2012 15:04"
"3141,000000";"11,000000";"null";"ZDA - PROF. HELOISA BUARQUE DE ALMEIDA TF 50902302 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"03/07/2013 15:48"
"3142,000000";"11,000000";"null";"ZDF - PROF. MILTON MEIRA DO NASCIMENTO TF 50902523 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"11/12/2014 11:17"
"3143,000000";"11,000000";"null";"ZDH - PROF. EDUARDO NATALINO DOS SANTOS TF 50902507 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"26/10/2012 16:22"
"3144,000000";"11,000000";"null";"ZDH - PROF. OSVALDO L. A. COGGIOLA TF 50902485 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"25/09/2012 16:34"
"3145,000000";"11,000000";"null";"ZDLCV - PROF. MARIA INÊS B. CAMPOS TF 50902264 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"26/10/2012 16:25"
"3146,000000";"11,000000";"null";"ZDLM - PROF. MARILIA MENDES FERREIRA TF 50902361 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"26/10/2012 16:27"
"3147,000000";"11,000000";"null";"ZDLM - PROF. MARIA AUGUSTA C. VIEIRA TF 50902329 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"26/10/2012 16:25"
"3148,000000";"11,000000";"null";"ZDLM - PROF. MARILIA MENDES FERREIRA TF 50902183 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"26/10/2012 16:25"
"3149,000000";"11,000000";"null";"ZDLM - PROF. MARILIA MENDES FERREIRA TF 50902221 (RENDA INDUSTRIAL)";"";"1";"S";"NUNO";"26/10/2012 16:27"
"3150,000000";"11,000000";"null";"ZDS - PROF. ANA PAULA BELÉM HEY TF 50902388 (ORÇAMENTO)";"";"1";"S";"NUNO";"22/03/2018 11:15"
"3151,000000";"11,000000";"null";"ZDH - PROF. MARIA HELENA CAPELATO T.F. 50910062 (ORÇAMENTO)";"";"1";"S";"NUNO";"10/12/2012 14:55"
"3152,000000";"10,000000";"null";"Suplementação do Grupo (866)";"";"1";"S";"NUNO";"22/08/2012 15:24"
"3153,000000";"10,000000";"null";"Apoio a Eventos - Outras Unidades";"";"1";"S";"NUNO";"22/08/2012 15:32"
"3154,000000";"10,000000";"null";"Suplementação Reembolso de Passagens Aéreas (Outras Unidades)";"";"1";"S";"NUNO";"22/08/2012 16:01"
"3155,000000";"10,000000";"null";"Pagamento de Inscrições 11º GEINFO";"";"1";"S";"NUNO";"23/08/2012 10:00"
"3156,000000";"10,000000";"null";"Pagamento do 9º GESEC";"";"1";"S";"NUNO";"23/08/2012 10:01"
